id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.14591E+18,100%,90%,t,2,3,t,t,Dorchester,42.2960109,-71.08635488,Private room in rental unit,Private room,2,1,1,1,$81.00 ,2,365,t,18,48,78,352,36,11,2,87,34,66,5346,4.78,4.78,4.61,4.94,4.89,4.28,4.72,f,2,0,2,0,2.12
1.14592E+18,100%,90%,t,2,3,t,t,Dorchester,42.29619208,-71.08463924,Private room in rental unit,Private room,2,1,1,1,$81.00 ,1,365,t,16,46,76,255,36,9,0,85,36,54,4374,4.67,4.78,4.72,4.86,4.83,4.44,4.64,f,2,0,2,0,2.13
1.14612E+18,100%,96%,f,5084,5865,t,t,South End,42.3439382,-71.0638329,Entire rental unit,Entire home/apt,2,1,1,1,$362.00 ,32,1125,t,0,0,11,286,1,1,0,20,1,64,23168,5,5,5,5,5,5,4,t,343,343,0,0,0.09
1.1479E+18,N/A,N/A,f,1,1,t,t,Brighton,42.35156742,-71.15641571,Entire rental unit,Entire home/apt,7,,4,,,1,30,t,0,0,0,0,2,0,0,0,2,0,,5,5,5,5,5,5,5,f,1,1,0,0,0.15
1.14791E+18,75%,100%,f,18,1596,t,t,Dorchester,42.31698847,-71.0534959,Private room in rental unit,Private room,1,0,1,1,$64.00 ,91,365,t,0,0,0,143,0,0,0,0,0,0,0,,,,,,,,t,9,0,9,0,
1.14791E+18,75%,100%,f,18,1596,t,t,Allston,42.35593,-71.13242,Private room in rental unit,Private room,1,0,1,1,$64.00 ,91,365,t,0,0,0,143,0,0,0,0,0,0,0,,,,,,,,t,9,0,9,0,
1.14852E+18,87%,76%,f,102,193,t,t,Fenway,42.34703,-71.10018,Entire rental unit,Entire home/apt,5,,2,,,4,365,t,30,60,90,365,4,2,0,99,3,16,,4.5,4.5,4.75,4.75,4.75,4.75,4.5,f,72,72,0,0,0.24
1.14863E+18,80%,100%,f,2,3,t,t,Brighton,42.35491733,-71.16162449,Private room in home,Private room,2,1,1,1,$122.00 ,2,365,t,0,0,0,30,4,0,0,0,4,0,0,5,5,5,5,4.75,5,4.75,f,2,0,2,0,0.25
1.15004E+18,100%,100%,t,7,7,t,t,Dorchester,42.2959361,-71.0808318,Entire rental unit,Entire home/apt,3,1,1,2,$135.00 ,1,29,t,19,49,79,354,81,47,4,89,45,255,34425,4.88,4.91,4.91,4.99,4.98,4.41,4.75,f,7,7,0,0,4.85
1.15078E+18,87%,76%,f,102,193,t,t,Jamaica Plain,42.32837,-71.11039,Entire rental unit,Entire home/apt,6,2,2,0,$699.00 ,4,365,t,30,60,90,365,2,0,0,100,2,0,0,5,5,4.5,5,5,5,5,f,72,72,0,0,0.12
1.15098E+18,100%,87%,f,14,22,t,t,Back Bay,42.35145301,-71.08240416,Entire rental unit,Entire home/apt,2,1,1,1,$316.00 ,30,1125,t,0,0,0,33,1,0,0,0,1,0,0,5,5,5,5,5,5,5,f,12,12,0,0,0.06
1.15129E+18,80%,100%,f,2,3,t,t,Brighton,42.35243341,-71.16174878,Private room in home,Private room,2,1,1,1,$122.00 ,2,365,t,0,0,0,170,12,5,0,0,11,30,3660,4.83,4.58,5,4.83,4.83,4.75,4.58,f,2,0,2,0,0.75
1.15249E+18,100%,100%,t,39,40,t,t,Brighton,42.34628136,-71.14536594,Entire rental unit,Entire home/apt,2,1,0,2,$153.00 ,1,365,t,14,44,74,154,63,44,4,83,38,255,39015,4.89,4.95,4.94,4.76,4.86,4.79,4.79,t,39,39,0,0,3.83
1.15252E+18,100%,100%,t,39,40,t,t,Brighton,42.34826,-71.14595,Entire rental unit,Entire home/apt,3,1,1,2,$214.00 ,1,365,t,16,46,76,157,71,47,2,85,42,255,54570,4.8,4.76,4.96,4.73,4.82,4.83,4.77,t,39,39,0,0,4.29
1.1528E+18,100%,100%,t,130,133,t,t,South End,42.34192237,-71.07907156,Entire rental unit,Entire home/apt,2,1,0,1,$188.00 ,1,365,t,7,31,61,129,57,42,5,70,25,252,47376,4.86,4.89,4.68,4.96,4.98,4.95,4.75,t,36,36,0,0,3.51
1.15294E+18,100%,100%,t,130,133,t,t,South End,42.34383978,-71.07942221,Entire rental unit,Entire home/apt,2,1,0,1,$218.00 ,1,365,t,7,29,59,127,60,38,6,68,29,228,49704,4.85,4.8,4.72,4.9,4.83,4.95,4.73,t,36,36,0,0,3.78
1.153E+18,90%,99%,t,266,1126,t,t,Back Bay,42.34521,-71.08535,Entire rental unit,Entire home/apt,3,1,1,1,$250.00 ,32,270,t,2,32,62,331,0,0,0,71,0,0,0,,,,,,,,t,43,43,0,0,
1.15356E+18,90%,99%,t,266,1126,t,t,Back Bay,42.34676,-71.08412,Entire rental unit,Entire home/apt,3,0,1,1,$275.00 ,32,270,t,0,12,42,311,0,0,0,51,0,0,0,,,,,,,,t,43,43,0,0,
1.15358E+18,100%,100%,t,1,1,t,t,South Boston Waterfront,42.34703,-71.04371,Room in hotel,Private room,2,1,1,1,,1,365,t,1,1,1,1,14,9,2,1,5,54,,4.86,4.93,4.64,4.43,4.5,4.93,4.71,t,1,0,1,0,0.86
1.15359E+18,97%,96%,t,10,13,t,t,Dorchester,42.31530731,-71.06243051,Private room in condo,Private room,1,1,1,0,$54.00 ,91,365,t,8,8,8,166,1,1,0,8,0,182,9828,5,5,4,5,5,5,4,f,4,0,4,0,0.13
1.15581E+18,83%,67%,f,3,4,t,t,Charlestown,42.37710219,-71.05963438,Entire rental unit,Entire home/apt,2,2,1,0,$131.00 ,29,29,t,28,58,88,268,0,0,0,98,0,0,0,,,,,,,,f,2,2,0,0,
1.15662E+18,100%,81%,t,21,26,t,f,West Roxbury,42.27973876,-71.16085864,Entire rental unit,Entire home/apt,10,2,5,6,$506.00 ,1,365,t,22,52,82,92,0,0,0,92,0,0,0,,,,,,,,f,16,4,12,0,
1.15969E+18,100%,97%,t,4,7,t,t,East Boston,42.38606,-71.00721,Entire rental unit,Entire home/apt,8,2,4,4,$371.00 ,29,365,t,0,0,0,265,8,1,0,0,8,58,21518,5,5,5,5,5,4.88,5,f,1,1,0,0,0.53
1.16024E+18,100%,56%,f,5,8,t,t,Downtown,42.35404,-71.06295,Entire condo,Entire home/apt,4,2,2,3,$342.00 ,150,365,t,30,60,90,365,2,2,0,99,1,255,87210,4.5,5,4.5,5,5,5,5,f,1,1,0,0,0.17
1.16051E+18,100%,100%,t,1,1,t,t,Allston,42.35707968,-71.13756128,Entire rental unit,Entire home/apt,6,1,3,3,$245.00 ,2,365,t,15,40,67,132,30,27,3,75,10,162,39690,4.83,4.97,4.9,4.93,4.93,4.7,4.53,f,1,1,0,0,2.4
1.16073E+18,N/A,N/A,f,1,2,t,f,Brighton,42.3413111,-71.1593569,Private room in home,Private room,2,,7,,,91,98,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
1.16078E+18,100%,96%,f,5084,5865,t,t,Mission Hill,42.3347357,-71.1018627,Entire rental unit,Entire home/apt,2,1,0,1,$205.00 ,32,1125,t,0,0,9,284,0,0,0,19,0,0,0,,,,,,,,t,343,343,0,0,
1.16167E+18,100%,100%,t,130,133,t,t,South End,42.34365,-71.0773,Entire rental unit,Entire home/apt,4,1,1,2,$322.00 ,1,365,t,19,49,74,142,49,36,2,83,24,216,69552,4.69,4.88,4.76,4.98,4.88,4.96,4.53,t,36,36,0,0,3.24
1.16188E+18,100%,87%,f,14,22,t,t,Dorchester,42.29381182,-71.05483965,Entire rental unit,Entire home/apt,8,2,3,3,$240.00 ,30,1125,t,0,29,59,334,4,0,0,69,4,0,0,4.75,4.75,5,4.5,5,4.5,4.5,f,12,12,0,0,0.25
1.16189E+18,100%,87%,f,14,22,t,t,South End,42.33879072,-71.07193169,Entire rental unit,Entire home/apt,2,1,1,1,$251.00 ,2,1125,t,14,44,74,348,0,0,0,83,0,0,0,,,,,,,,f,12,12,0,0,
1.16203E+18,100%,100%,,10,10,t,f,Roxbury,42.31977,-71.07991,Private room in home,Private room,1,1,1,1,$68.00 ,2,365,t,13,43,73,343,14,9,0,83,8,54,3672,4.36,4.64,4.5,4.86,4.64,3.79,4.5,t,3,0,3,0,0.88
1.16401E+18,100%,100%,t,2,2,t,t,Roxbury,42.32423628,-71.09105081,Entire rental unit,Entire home/apt,6,2.5,3,3,$237.00 ,2,30,t,13,32,62,284,83,59,6,72,41,255,60435,4.94,4.96,4.96,4.98,4.99,4.48,4.82,t,1,1,0,0,5.26
1.1645E+18,89%,99%,f,54,112,t,f,Roxbury,42.32767,-71.08916,Private room in rental unit,Private room,2,1.5,0,0,$74.00 ,29,1125,t,28,53,58,58,2,1,0,58,1,58,4292,3.5,4.5,2,3,1.5,4,2.5,t,31,8,23,0,0.14
1.16452E+18,89%,99%,f,54,112,t,f,South Boston,42.33219575,-71.03517926,Private room in rental unit,Private room,2,,1,,,1,1125,t,0,0,0,0,6,1,0,0,6,6,,4,4,3.83,4.33,4.83,3.33,3.33,t,31,8,23,0,0.4
1.16461E+18,100%,94%,f,1,1,t,t,Dorchester,42.31695372,-71.05492891,Entire rental unit,Entire home/apt,5,1,2,3,$196.00 ,2,365,t,9,30,59,311,66,51,2,66,28,255,49980,4.62,4.7,4.67,4.88,4.74,4.73,4.48,f,1,1,0,0,4.53
1.16713E+18,100%,96%,f,5084,5865,t,t,Downtown,42.3511858,-71.064017,Entire rental unit,Entire home/apt,4,2,2,2,$380.00 ,32,1125,t,0,0,0,55,0,0,0,0,0,0,0,,,,,,,,t,343,343,0,0,
1.16713E+18,100%,96%,f,5084,5865,t,t,Downtown,42.35119,-71.06402,Entire rental unit,Entire home/apt,4,2,2,2,$416.00 ,32,1125,t,0,0,0,137,0,0,0,0,0,0,0,,,,,,,,t,343,343,0,0,
1.16738E+18,100%,96%,f,5084,5865,t,t,Downtown,42.35119,-71.06402,Entire rental unit,Entire home/apt,2,1,1,1,$320.00 ,32,1125,t,0,0,0,146,0,0,0,0,0,0,0,,,,,,,,t,343,343,0,0,
1.16738E+18,100%,96%,f,5084,5865,t,t,Downtown,42.35119,-71.06402,Entire rental unit,Entire home/apt,2,1,1,1,$295.00 ,32,1125,t,0,0,5,280,1,1,0,14,0,64,18880,5,5,5,4,5,5,4,t,343,343,0,0,0.79
1.16739E+18,90%,99%,t,266,1126,t,t,South Boston Waterfront,42.35331,-71.04779,Entire rental unit,Entire home/apt,3,1,1,1,$257.00 ,32,270,t,0,0,0,264,0,0,0,0,0,0,0,,,,,,,,t,43,43,0,0,
1.16746E+18,90%,99%,t,266,1126,t,t,Back Bay,42.34924993,-71.08225565,Entire rental unit,Entire home/apt,5,2,2,2,$365.00 ,32,270,t,0,4,34,303,0,0,0,43,0,0,0,,,,,,,,t,43,43,0,0,
1.16842E+18,98%,100%,,48,68,t,t,Brighton,42.34677,-71.15688,Private room in home,Private room,2,2,1,0,$74.00 ,2,365,t,12,38,68,343,24,14,2,78,16,84,6216,4.42,4.38,4.33,4.54,4.42,4.38,4.46,t,5,0,5,0,1.52
1.16885E+18,100%,100%,f,120,136,t,t,Beacon Hill,42.36045844,-71.06439709,Entire rental unit,Entire home/apt,2,1,0,1,$180.00 ,1,365,t,2,26,56,327,67,52,6,65,29,255,45900,4.52,4.72,4.69,4.58,4.73,4.9,4.43,t,86,86,0,0,4.19
1.16951E+18,100%,98%,f,6,13,t,t,East Boston,42.38005642,-71.02840215,Entire rental unit,Entire home/apt,6,1,2,2,$218.00 ,3,365,t,2,21,51,323,41,27,2,61,22,162,35316,4.71,4.83,4.83,4.88,4.88,4.34,4.68,t,1,1,0,0,2.65
1.16958E+18,89%,99%,f,54,112,t,f,Brighton,42.36191713,-71.14313106,Private room in rental unit,Private room,6,,3,,,1,365,t,5,25,53,307,1,1,1,62,0,6,,5,5,3,5,5,5,5,t,31,8,23,0,1
1.16958E+18,89%,99%,f,54,112,t,f,Brighton,42.36032,-71.1432,Private room in rental unit,Private room,5,,2,,,1,365,t,4,24,52,294,6,6,0,61,0,36,,5,4.83,5,4.83,4.67,4.67,5,t,31,8,23,0,0.68
1.17086E+18,100%,99%,t,3,3,t,t,Dorchester,42.3010749,-71.0837936,Entire home,Entire home/apt,10,2.5,4,5,$437.00 ,1,28,t,9,26,42,299,70,46,1,50,44,255,111435,4.99,4.97,5,5,5,4.6,4.94,f,3,3,0,0,4.51
1.17137E+18,100%,100%,f,1,1,t,t,Dorchester,42.29508188,-71.07113307,Entire rental unit,Entire home/apt,6,1,3,4,$133.00 ,2,28,t,9,31,55,64,13,11,0,64,6,66,8778,4.54,4.69,4.38,4.62,4.54,4.23,4.23,f,1,1,0,0,1.05
1.17166E+18,100%,100%,f,18,163,t,t,South End,42.3406,-71.08001,Entire rental unit,Entire home/apt,2,1,1,1,$195.00 ,1,14,t,7,31,50,316,28,17,0,59,15,102,19890,4.86,4.61,4.86,4.93,4.96,4.89,4.71,t,18,18,0,0,1.79
1.17273E+18,N/A,85%,t,1,1,t,t,South Boston,42.33483,-71.03652,Entire rental unit,Entire home/apt,2,,1,,,2,90,t,0,0,0,0,51,32,0,0,33,192,,5,4.96,5,4.96,5,4.98,4.88,f,1,1,0,0,3.33
1.17387E+18,88%,79%,t,4,5,t,f,Dorchester,42.32386353,-71.05600824,Entire rental unit,Entire home/apt,8,1,4,6,$376.00 ,2,365,t,19,45,75,346,20,19,3,85,4,114,42864,4.9,5,4.9,4.85,4.95,4.8,4.9,f,2,2,0,0,1.63
1.17456E+18,100%,96%,t,4,7,t,t,Roxbury,42.31150209,-71.0887009,Private room in home,Private room,2,2,1,1,$86.00 ,3,365,t,17,40,70,84,30,30,1,80,7,180,15480,4.9,5,4.93,4.97,4.87,4.47,4.8,f,4,0,4,0,2.62
1.17528E+18,100%,100%,t,1,1,t,t,Roxbury,42.31590553,-71.09311745,Entire home,Entire home/apt,6,1,3,3,$299.00 ,2,365,t,10,15,15,43,23,19,0,15,13,114,34086,5,4.91,4.96,5,5,4.48,4.91,t,1,1,0,0,1.78
1.17535E+18,80%,100%,t,2,2,t,t,Jamaica Plain,42.31672295,-71.11642095,Entire home,Entire home/apt,9,,5,,,2,365,t,0,0,0,0,2,1,0,0,1,6,,5,5,5,5,5,5,5,f,2,2,0,0,0.14
1.17598E+18,100%,N/A,f,1,2,t,f,East Boston,42.36838041,-71.03187348,Entire rental unit,Entire home/apt,2,,1,,,91,365,,0,0,0,80,0,0,0,0,0,0,,,,,,,,,f,1,1,0,0,
1.17619E+18,99%,98%,f,25,194,t,t,Downtown,42.35112845,-71.06420764,Entire rental unit,Entire home/apt,5,,2,,,1,365,t,9,24,29,297,30,23,1,32,19,138,,4.57,4.63,4.53,4.53,4.8,4.9,4.57,t,60,60,0,0,2
1.17624E+18,95%,91%,f,117,207,t,t,Back Bay,42.34965606,-71.07366364,Entire rental unit,Entire home/apt,4,1,1,2,$233.00 ,2,1125,t,0,0,21,30,1,1,0,30,0,6,1398,5,5,5,5,5,5,5,f,33,33,0,0,0.23
1.1763E+18,89%,92%,f,25,86,t,t,Bay Village,42.34793,-71.07158,Entire rental unit,Entire home/apt,4,1,1,2,$233.00 ,2,365,t,0,0,21,30,2,1,0,30,1,6,1398,4.5,4.5,5,5,4.5,5,5,f,9,9,0,0,0.15
1.1767E+18,100%,83%,t,1,1,t,t,Brighton,42.34527,-71.1607,Entire rental unit,Entire home/apt,4,1,2,2,$231.00 ,2,60,t,14,34,60,195,24,22,1,65,9,132,30492,4.96,4.96,4.92,5,5,4.96,4.88,f,1,1,0,0,1.94
1.17686E+18,100%,100%,t,39,40,t,t,Brighton,42.3461462,-71.14416053,Entire rental unit,Entire home/apt,2,1,1,2,$183.00 ,1,365,t,8,38,68,137,71,57,3,78,31,255,46665,4.79,4.87,4.89,4.76,4.9,4.82,4.66,t,39,39,0,0,4.58
1.17698E+18,70%,19%,f,3,3,t,t,Charlestown,42.37675616,-71.05792112,Entire home,Entire home/apt,8,3.5,5,4,$750.00 ,2,20,t,18,48,78,258,2,2,0,88,0,12,9000,5,5,5,5,4.5,5,4,f,1,1,0,0,0.39
1.1771E+18,100%,100%,t,39,40,t,t,Brighton,42.34833711,-71.14493627,Entire rental unit,Entire home/apt,2,1,0,2,$149.00 ,1,365,t,23,53,83,194,43,28,2,92,28,168,25032,4.88,4.91,4.95,4.81,4.88,4.88,4.88,t,39,39,0,0,2.77
1.17713E+18,100%,100%,t,39,40,t,t,Brighton,42.34861,-71.14525,Entire rental unit,Entire home/apt,2,1,0,2,$177.00 ,1,365,t,14,44,74,173,78,62,2,83,32,255,45135,4.9,4.91,4.99,4.74,4.91,4.87,4.82,t,39,39,0,0,5.19
1.17748E+18,98%,50%,f,602,1413,t,t,Fenway,42.34232,-71.09625,Private room in rental unit,Private room,1,,1,,,91,365,t,0,0,0,57,0,0,0,5,0,0,,,,,,,,,f,51,4,47,0,
1.17794E+18,89%,94%,f,19,49,t,t,Fenway,42.3510006,-71.09354589,Entire rental unit,Entire home/apt,7,1,2,4,$145.00 ,29,365,t,28,58,88,362,31,30,0,97,9,255,36975,4.87,4.87,4.87,4.9,4.9,5,4.81,f,14,12,2,0,1.98
1.17827E+18,100%,100%,t,130,133,t,t,Back Bay,42.3493361,-71.0826586,Entire rental unit,Entire home/apt,6,1.5,2,3,$769.00 ,1,365,t,21,51,78,146,42,30,1,87,20,180,138420,4.86,4.81,4.79,4.86,4.9,4.98,4.6,t,36,36,0,0,2.8
1.17828E+18,98%,100%,,16,18,t,t,Downtown,42.36475,-71.06355,Entire rental unit,Entire home/apt,4,1,1,3,$257.00 ,1,365,t,22,52,82,151,64,48,3,92,29,255,65535,4.72,4.77,4.59,4.92,4.92,4.81,4.55,t,5,5,0,0,4.36
1.17828E+18,100%,98%,f,1,1,t,t,Dorchester,42.31656979,-71.05215552,Entire guesthouse,Entire home/apt,2,1,0,1,$142.00 ,2,90,t,3,10,39,39,54,36,2,39,27,216,30672,4.87,4.89,4.91,5,4.94,4.96,4.83,f,1,1,0,0,3.55
1.17857E+18,89%,92%,f,25,86,t,t,Back Bay,42.34942212,-71.07390271,Entire rental unit,Entire home/apt,6,1.5,2,3,$373.00 ,30,365,t,0,22,52,61,4,4,0,61,2,240,89520,5,5,4.75,5,5,5,4.75,f,9,9,0,0,0.34
1.17893E+18,100%,100%,t,130,133,t,t,Beacon Hill,42.35891,-71.06544,Entire rental unit,Entire home/apt,2,1,1,1,$235.00 ,1,365,t,22,52,82,181,47,30,1,91,24,180,42300,4.51,4.7,4.6,4.94,4.83,4.91,4.28,t,36,36,0,0,3.03
1.17902E+18,100%,96%,t,20,29,t,t,Dorchester,42.28319,-71.07236,Private room in rental unit,Private room,2,1.5,1,1,$65.00 ,29,150,t,1,1,1,242,3,2,0,1,1,116,7540,4.33,4.67,5,4.67,4.67,3,4.33,f,18,2,16,0,0.23
1.17903E+18,100%,96%,t,20,29,t,t,Dorchester,42.28154,-71.0724,Private room in rental unit,Private room,2,1.5,1,1,$60.00 ,29,365,t,0,0,0,177,3,3,0,7,2,174,10440,5,5,5,5,5,4.67,4.67,f,18,2,16,0,0.28
1.17968E+18,100%,80%,f,1,1,t,t,Downtown,42.3581485,-71.0624814,Entire rental unit,Entire home/apt,3,1,1,1,$155.00 ,29,365,t,6,6,35,173,2,2,1,44,0,116,17980,5,5,5,5,5,5,5,f,1,1,0,0,0.97
1.17994E+18,100%,96%,t,4,4,t,t,West Roxbury,42.27816883,-71.14712801,Private room in villa,Private room,2,2,1,1,$80.00 ,1,365,t,17,47,77,352,27,14,1,87,20,84,6720,4.93,5,4.96,5,5,4.96,4.96,f,4,0,4,0,1.76
1.17995E+18,95%,91%,f,117,207,t,t,Back Bay,42.3496,-71.07185,Entire rental unit,Entire home/apt,4,,1,,,30,1125,t,0,0,0,9,1,1,0,9,0,60,,5,5,4,5,5,4,4,f,33,33,0,0,0.21
1.17995E+18,89%,92%,f,25,86,t,t,Bay Village,42.34832941,-71.07179036,Entire rental unit,Entire home/apt,4,,1,,,2,365,t,0,0,0,9,1,0,0,9,1,0,,5,5,5,5,5,5,5,f,9,9,0,0,0.07
1.18032E+18,100%,99%,t,3,5,t,t,Roxbury,42.32396,-71.09028,Entire home,Entire home/apt,12,2.5,5,6,$749.00 ,1,28,t,14,32,56,218,102,86,8,60,43,255,190995,4.97,4.98,4.99,4.99,5,4.62,4.88,t,1,1,0,0,6.7
1.18112E+18,100%,100%,f,18,163,t,t,South End,42.34273,-71.08052,Entire rental unit,Entire home/apt,2,1,1,1,$194.00 ,1,14,t,20,50,80,347,2,2,2,89,0,12,2328,5,5,5,5,5,5,5,t,18,18,0,0,2
1.18123E+18,100%,99%,t,4,5,t,t,Roslindale,42.2821,-71.12259,Private room in rental unit,Private room,2,1,1,1,$65.00 ,29,365,t,8,38,68,248,11,4,0,78,9,232,15080,4.64,4.82,4.73,4.73,4.91,4.91,4.82,f,4,0,4,0,0.72
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,1,2,$293.00 ,2,251,t,8,31,58,257,46,36,3,63,20,216,63288,4.87,4.93,4.98,4.93,4.83,4.91,4.67,t,9,9,0,0,3.06
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,0,2,$266.00 ,2,238,t,7,31,61,267,17,9,0,70,12,54,14364,4.71,4.82,4.94,5,4.94,4.35,4.47,f,9,9,0,0,1.14
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,0,2,$261.00 ,2,237,t,9,29,59,268,17,12,2,68,7,72,18792,5,5,4.94,4.94,5,4.82,4.65,f,9,9,0,0,1.16
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,0,2,$222.00 ,2,236,t,8,27,57,261,7,4,1,66,3,24,5328,4.57,4.71,4.71,5,5,4.43,4.43,f,9,9,0,0,0.46
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,1,2,$227.00 ,2,264,t,10,33,63,272,19,13,1,72,10,78,17706,4.89,4.95,5,4.89,4.95,4.84,4.53,f,9,9,0,0,1.25
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,2,1,1,2,$256.00 ,2,248,t,12,42,72,281,24,17,1,81,12,102,26112,4.88,4.88,4.92,4.96,4.88,4.71,4.71,t,9,9,0,0,1.58
1.18131E+18,100%,98%,t,35,36,t,t,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,1,1,2,$220.00 ,2,235,t,10,38,68,273,7,3,1,77,4,18,3960,5,5,5,5,5,4.71,4.71,f,9,9,0,0,0.48
1.1818E+18,100%,99%,t,4,5,t,t,Roslindale,42.28401,-71.12231785,Private room in rental unit,Private room,2,1,1,1,$92.00 ,1,365,t,15,39,69,344,66,57,6,79,24,255,23460,4.8,4.85,4.83,4.86,4.92,4.85,4.73,f,4,0,4,0,4.62
1.18192E+18,100%,100%,f,59,74,t,t,Back Bay,42.34814,-71.08651,Entire rental unit,Entire home/apt,2,1,1,1,$474.00 ,29,365,t,0,0,0,209,37,18,0,0,34,255,120870,4.59,4.73,4.86,4.81,4.81,4.95,4.54,f,59,59,0,0,2.44
1.18226E+18,100%,81%,t,21,26,t,f,West Roxbury,42.27756064,-71.16141551,Private room in rental unit,Private room,2,1,1,1,$56.00 ,1,365,t,25,55,85,95,12,9,1,95,5,54,3024,5,5,5,5,5,4.92,5,f,16,4,12,0,0.84
1.18337E+18,100%,100%,f,1,4,t,t,Brighton,42.34321,-71.14698,Entire rental unit,Entire home/apt,8,1,4,5,$524.00 ,2,28,t,20,48,78,346,14,8,1,87,10,48,25152,4.71,4.71,4.86,4.86,4.86,4.79,4.64,f,1,1,0,0,0.97
1.18403E+18,99%,100%,f,12,19,t,t,North End,42.36573366,-71.05616306,Entire rental unit,Entire home/apt,2,1,1,1,$99.00 ,3,365,t,0,0,0,195,8,8,0,0,0,48,4752,4.38,4.63,4.25,4.75,4.63,4.63,4.38,f,7,7,0,0,1.33
1.18469E+18,100%,100%,t,9,9,t,t,Allston,42.35326179,-71.12610208,Entire rental unit,Entire home/apt,4,1,1,2,$265.00 ,29,365,t,2,2,2,170,4,4,0,2,2,232,61480,5,5,5,5,5,5,4.5,f,4,4,0,0,0.35
1.18647E+18,100%,99%,t,3,4,t,t,Hyde Park,42.26980269,-71.11877419,Private room in home,Private room,2,1,1,1,$81.00 ,1,365,t,3,23,53,143,28,21,6,63,13,126,10206,4.96,4.93,4.89,5,5,4.75,4.96,t,3,0,3,0,1.89
1.18874E+18,100%,98%,t,1,1,t,t,Brighton,42.34735,-71.15401,Entire rental unit,Entire home/apt,4,1,1,2,$158.00 ,2,29,t,16,38,63,152,52,41,1,72,19,246,38868,4.96,4.94,4.98,4.98,4.98,4.85,4.88,f,1,1,0,0,3.64
1.18983E+18,100%,80%,t,2,2,t,t,Roxbury,42.3152811,-71.0732458,Private room in home,Private room,1,1,1,1,$40.00 ,91,180,t,0,0,3,182,1,1,0,12,1,182,7280,5,5,5,5,5,3,5,t,2,0,2,0,0.11
1.18983E+18,100%,80%,t,2,2,t,t,Dorchester,42.3162,-71.07229,Private room in home,Private room,1,1,1,1,$50.00 ,91,180,t,0,0,0,180,2,2,0,10,1,255,12750,5,5,5,5,5,5,5,f,2,0,2,0,0.21
1.19006E+18,100%,56%,t,7,10,t,t,South Boston,42.33424486,-71.04870636,Entire home,Entire home/apt,6,2,2,2,$453.00 ,29,365,t,23,53,83,358,2,0,0,93,2,0,0,5,5,5,5,5,5,5,f,7,3,4,0,0.14
1.19007E+18,100%,56%,t,7,10,t,t,South Boston,42.33423767,-71.04871273,Private room in home,Private room,2,1,1,2,$181.00 ,29,365,t,30,60,90,180,1,0,0,100,1,0,0,5,5,5,5,5,5,5,f,7,3,4,0,0.07
1.1907E+18,100%,68%,t,10,11,t,t,East Boston,42.3669507,-71.03605703,Entire home,Entire home/apt,2,1,0,1,$204.00 ,1,1125,t,6,13,18,18,7,7,0,18,3,42,8568,5,5,5,5,4.86,5,5,f,3,3,0,0,0.64
1.19076E+18,100%,96%,t,1,1,t,t,Hyde Park,42.242,-71.13201,Entire rental unit,Entire home/apt,4,1,2,2,$144.00 ,3,29,t,0,0,0,153,22,16,0,0,11,96,13824,4.86,4.86,4.95,5,4.95,4.68,4.77,f,1,1,0,0,1.5
1.19139E+18,100%,100%,t,32,32,t,t,Back Bay,42.34438,-71.08304,Entire rental unit,Entire home/apt,2,1,1,1,$185.00 ,2,365,t,0,14,44,296,51,47,1,53,22,255,47175,4.9,4.84,4.82,4.98,4.98,5,4.8,f,30,28,2,0,4.02
1.19275E+18,89%,99%,f,54,112,t,f,South Boston,42.3333015,-71.05203971,Entire rental unit,Entire home/apt,8,,4,,,29,1125,t,0,0,0,0,3,3,0,0,3,174,,3.67,4,3.33,3.67,2.33,4,3.33,t,31,8,23,0,0.25
